sample	r_nnls	r_simplex	l1	l2
CEU108	0.000443898146398485	0.000811667710075295	0	0
CEU109	0.000393631284594265	0.00075319850512889	0	0
CEU110	0.000122583663357167	0.000329807805425345	0	0
CEU111	0.000157404262635935	0.000347471104566283	0.000110457773832034	0.0000781054409114016
CEU112	0.000365567036186153	0.000693318525799421	0	0
CEU116	0.000838305999189979	0.00135530762517703	0	0
CEU117	0.000334303103511221	0.000643381813311288	0	0
CEU118	0.000844382236544221	0.00132364145420254	0	0
CEU121	0.000733359500093403	0.00117360190116234	0	0
CEU122	0.000503742272445158	0.000879135683266781	0	0
CEU125	0.000291761283707177	0.00060736196675757	0	0
CEU127	0.000558686449348923	0.00097225778655842	0	0
CEU128	0.000660761549914814	0.0011213415669309	0	0
CEU129	0.000191110664747628	0.000438327549515817	0	0
CEU130	0.000528921030531579	0.000937135106687823	0	0
CEU132	0.000654284477668552	0.0011056223350984	0	0
CEU133	0.000320186915644599	0.000618773836616456	0	0
CEU136	0.00125760623506349	0.00187102802726948	0	0
CEU137	0.00078966173543156	0.00128767898026144	0	0
CEU138	0.000384311976904345	0.00073336305212927	0	0
CEU141	0.000450224838526083	0.000826473272138461	0	0
CEU142	0.000771325558252832	0.00126051693336868	0	0
CEU143	0.000795475361419872	0.00128950284526707	0	0
CEU144	0.000771861645722026	0.00124199817114934	0	0
CEU147	0.000287788989646341	0.00058835430673777	0	0
CEU148	0.000764043033371111	0.0012564637795998	0	0
CEU149	0.000526194064381729	0.000931443429945255	0	0
CEU150	0.000329965412660932	0.000662194120438268	0	0
CEU153	0.000715877388431819	0.00117989395036583	0	0
CEU154	0.000792125621837446	0.00128251663448973	0	0
CEU155	0.00084333204475169	0.00136585960468013	0	0
CEU156	0.000813400073298506	0.00128413981833599	0	0
CEU159	0.000873069505409926	0.00139540183080671	0	0
CEU160	0.000795574603566162	0.00129299002876012	0	0
CEU161	0.000772697515836221	0.00125152765084642	0	0
CEU162	0.000907284105256885	0.00142943492729464	0	0
CEU165	0.000570166565142006	0.000981464770617106	0	0
CEU166	0.000493343002953984	0.000877524165535503	0	0
CEU167	0.000304936246150703	0.00062554491860156	0	0
CEU168	0.000365013153988995	0.000714217364192776	0	0
CEU170	0.000642827426869599	0.00109030615449741	0	0
CEU171	0.00126976471395043	0.00187518812128863	0	0
CEU174	0.000825170196477755	0.00132056997867032	0	0
CEU175	0.000688551130237861	0.00114325488910974	0	0
CEU176	0.000759808609784187	0.00124509230420745	0	0
CEU179	0.000804184240320192	0.00130902958557299	0	0
CEU180	0.000173946266170614	0.000378372686094074	0	0
CEU181	0.000434842946880017	0.000787136639761312	0	0
CHB1	0.0000260770890545757	0.0000415962706243915	0	0
CHB2	0.0006256021018138	0.000810107594690748	0.000872377585005524	0.00061686410611255
CHB4	0.0000164867893690164	0.0000200431040194634	0	0
CHB5	0.00102027350566036	0.0013052918482655	0.000120565066618297	0.0000839079437557696
CHB6	0.0000359802831957383	0.0000970470089124284	0.0000663241539563854	0.0000468982590190207
CHB7	0.0000138935528485121	0.0000166289340593529	0.00000336555013163791	0.00000237980332050444
CHB8	0.0000361174757295261	0.0000397774192084941	0.000485808693724141	0.000343518621691719
CHB9	0.000168088841822419	0.000295716974484994	0.000159328135536708	0.0000921190511477807
CHB10	0.0000913220964163312	0.000191224974198144	0.000144814722833179	0.0000680829287722176
CHB11	0.000029537516176352	0.0000252107940950531	0	0
CHB12	0.000371363221948544	0.000554347598639983	0.0000397320806945992	0.0000244671582944296
CHB13	0.00000768564552382203	0.000021501318772089	0.0001941220922826	0.000123258772555997
CHB14	0.00000680815636622289	0.0000259959131576516	0.00052666659636241	0.00025744485090225
CHB15	0.000124883236962888	0.000221925696330965	0.000714720055707756	0.000505383398040982
CHB16	0.0000589830016280332	0.000136830687353572	0.0001814896572648	0.000126082995838365
CHB17	0.00124297673677837	0.00144392025418205	0.00164207318485172	0.00116112108421324
CHB18	0.000287388392336726	0.000389635841645423	0.000921573935652509	0.000651651179264664
CHB19	0.000365713901471337	0.000342875079386492	0.00289813380026908	0.00204929006295621
CHB20	0.000449205216539039	0.000632713366297532	0.000506766096206181	0.000358337743102825
CHB21	0.000395028049792425	0.000578032698756479	0.00021137412499128	0.000136316282235063
CHB22	0.000094426194190546	0.000193297106496608	0.000247599699372049	0.000160532612814739
CHB23	0.0000772820645891514	0.00014322553552149	0.000265632879413247	0.000187830810339215
CHB24	0.0000638525401776927	0.000113568490617904	0.000682997046546882	0.000482951843143684
CHB25	0.000193593565771131	0.000329563990752349	0.0000767929423669488	0.0000455191333183672
CHB26	0.000409308923610023	0.000568591346655852	0.000660551991583977	0.000467080792575309
CHB27	0.000199752001769137	0.000288639513759489	0.000974268989380283	0.000688912209090563
CHB28	0.0000425625836694426	0.00000636032299689236	0	0
CHB29	0.000589707533218066	0.000812385416904781	0.000337693038708479	0.000210605294024344
CHB30	0.00008109159509349	0.000161389267481637	0.00035486048894231	0.000250924258106282
CHB31	0.000255090372159915	0.000405368979475691	0.000295455098679307	0.000204198937004116
CHB32	0.0000103553368716072	0.0000370831091631976	0.000133915444222899	0.0000776960121187015
CHB33	0.0000259639970806465	0.00000441534177130671	0.000126513213767976	0.0000794019309065243
CHB34	0.000516626084526855	0.000727316935785291	0.0000312645866324696	0.0000185657447462793
CHB35	0.0000197580037515463	0.0000682507303504358	0.0000500738815719191	0.0000314993600677433
CHB36	0.000862172103580952	0.000991353751948472	0.00226135028209539	0.00159901611910776
CHB37	0.0000728470564752022	0.00014358017450693	0	0
CHB38	0.0000752880050995468	0.0000174181387259187	0	0
CHB39	0.000282199151561506	0.000420509782967854	0.000244619111247336	0.000172971832370818
CHB40	0.000310077738124772	0.000461608982937009	0.000255223347929417	0.000180470160038024
CHB41	0.000604360296967704	0.000813783555265954	0.000613529680849902	0.000433830997788184
CHB42	0.0000519029548212889	0.0000610022333748028	0.0010159761139678	0.000718403599710186
CHB43	0.00035877035446257	0.000537890793687165	0.0000875402469903072	0.000049695562761869
CHB45	0.000954625090020763	0.00121993812717767	0.000476859223937027	0.000320194585992249
CHB46	0.000453399922279417	0.000597861522659303	0.000967317997198791	0.000683997115383055
CHB47	0.000290169010034008	0.000392490278868448	0.00092034491287207	0.000650782128922383
CHB48	0.000334421667691886	0.000452861897018385	0.000956029005695063	0.000676014592938012
CHB49	0.000674880123547407	0.000911018946483708	0.000494196776205996	0.00025896506827896
CHB50	0.000156530904078046	0.000258847497316852	0.000378344361593719	0.000267529863706614
CHB51	0.0000592107941758397	0.000139247616064536	0.0000172989428509655	0.0000113089941581355
CHB52	0.000116254108190022	0.0000286848454227059	0.000129538706379139	0.000091597697706822
CHB53	0.000117971040285482	0.000226650330660478	0.000110630789627952	0.0000701120630055927
CHB54	0.000247743696037318	0.00033191851715746	0.00124182580046765	0.000878103444563087
CHB55	0.000192745265816749	0.000317398239696641	0.000423215210535406	0.000299258345270878
CHB56	0.000697069997090456	0.000881744439707339	0.00105650515344537	0.000747061958359753
CHB57	0.0000364009416959834	0.0000324851164938495	0	0
CHB58	0.000445703992220081	0.000533638336598378	0.0018619787984571	0.00131661783481459
CHB59	0.0000634507910660984	0.000144621038038202	0.00024323851749229	0.000163734170326833
CHB60	0.0000332244802012453	0.0000957866844202853	0.00028293814710753	0.000174061062703082
CHB61	0.000205416832901079	0.000316158710784085	0.000575456068511278	0.000406908888319275
CHB62	0.000166766287169518	0.000282414430538124	0.000306509146945994	0.000216734696301216
CHB63	0.000161476604300316	0.000272576351015108	0.000329891876110062	0.000233268782655777
CHB64	0.000109410271869878	0.000216331091966794	0.000429287920589204	0.000249710833461238
CHB65	0.0000524097150173482	0.0000329473888379672	0	0
CHB66	0.0000807968962382907	0.000171721673947629	0.000107325122931876	0.0000717504152863476
CHB67	0.0000411110183826529	0.0000667264366177459	0	0
CHB68	0.0000578729336028613	0.000110518758195851	0	0
CHB69	0.0000295692102326725	0.0000889921283394397	0.000192916344555724	0.000117000240981
CHB70	0.0000942967410542995	0.000191615501850206	0.0000978629480293258	0.0000631958737211771
CHB71	0.0000803127312114942	0.000169371267260846	0.0000695103630666619	0.0000491512490871755
CHB72	0.000583730997990132	0.000801154919185993	0.000800690863773285	0.000432887637600653
CHB73	0.000476055012698165	0.000588754438145577	0.00151269235540728	0.00106963502235754
CHB74	0.0000538062104498868	0.000133685989543381	0.000105955007093926	0.0000611789925009353
CHB75	0.0000749057829733475	0.000131956452193337	0.000745563888128452	0.000527193281103437
CHB76	0.0000873971431823693	0.0000510718262626531	0.00174908142954048	0.00123678733967554
CHB77	0.00000909790821388763	0.0000275975510829127	0.000259771020409424	0.000125227803577358
CHB78	0.000100452069944598	0.0000861890918157037	0.00142851104579677	0.00101010984748278
CHB79	0.000283382989143557	0.000331238632890486	0.00172351428989003	0.00121870864185316
CHB80	0.000219068972499258	0.000361951215012528	0.0000183643752147133	0.0000119607748348232
CHB81	0.000776326964958787	0.0010123590430306	0.000272934106678009	0.000192993557649113
CHB82	0.0000798181481529026	0.000171546180469878	0.000334996842124782	0.000189113938884449
CHB83	0.00206088842898648	0.00232701327447455	0.00178816140014168	0.00126442105189621
CHB84	0.00062183067300371	0.000811441880927792	0.000762367498383577	0.000539075227863252
CHB85	0.000312782964714369	0.000409538134065931	0.00129696645416005	0.000917093774708043
CHB86	0.000757835751190052	0.00101170684775529	0.000230536964703515	0.00011295693488117
CHB87	0.00268826856963485	0.00301747145894639	0.00155026333886991	0.00109620171953982
CHB88	0.000292347327160072	0.000369885147383966	0.00166159208617924	0.00117492303170324
CHB89	0.000122839933230114	0.000205026321406422	0.000599366037855832	0.000423815789780772
CHB90	0.00065099818382319	0.000819337542947703	0.00121389687030865	0.000858354708656374
CHB91	0.0000953355656559959	0.000193068397788107	0.000105141958404813	0.0000738271905673037
CHB92	0.000783289666613141	0.000993041708983648	0.000848041407022854	0.000599655829632841
CHB93	0.0000188677918125973	0.0000617528641545514	0.0000948062832544488	0.0000581447015085675
CHB94	0.0000548628245718334	0.000131047971245796	0.000727088449787628	0.000397504169116362
CHB95	0.00077465892515619	0.00101302813798045	0.000569587339344792	0.000402759070128705
CHB96	0.00082791480881613	0.00104336098537288	0.000796870364194117	0.000563472438248254
CHB97	0.000117437678774571	0.000177073671657558	0.000810056214259489	0.000572796242245187
CHB98	0.0000140432649482326	0.0000440079759779742	0.000000657067279134782	0.000000464616728771998
CHB99	0.0000870207654023753	0.000183161084932871	0.0000472291639560564	0.0000294536312982046
CHB100	0.000520679767445984	0.000728816980731806	0.000169004155484649	0.000112560841249026
CHB101	0.000852464732911971	0.00105288986013369	0.00105534559127072	0.000746242024082852
CHB102	0.000489218199424067	0.000567108167506229	0.00209499889475491	0.00148138792505952
CHB103	0.000019658419096269	0.0000207733972505308	0	0
CHB104	0.0000819065278386428	0.000166388479498136	0.000208678161507124	0.000147557743087229
CHB105	0.0000333657981023197	0.0000926429468636295	0.000883768923655658	0.000455606012879908
CHS1	0.000427909372935124	0.000563905076118812	0.00095991952758339	0.000678765607347602
CHS2	0.0006089827807234	0.000783771478803161	0.0007935128687033	0.000561098330418894
CHS4	0.000313582889505993	0.000400170700732981	0.00142547207940645	0.00100796097374039
CHS5	0.00008503707974484	0.000166259458602612	0.000187062057708111	0.000132272849508114
CHS7	0.0000532246348582531	0.000101098767226279	0.000328948047575895	0.000232601395098991
CHS8	0.0000434247475513458	0.000108679810206805	0.000155404894216173	0.000109887854529834
CHS11	0.0000566429110313221	0.0000564799081553525	0	0
CHS13	0.0000689934087342367	0.0000397248119711507	0	0
CHS14	0.000118919695311581	0.000134190925578087	0.0013651588591726	0.000965313086717837
CHS17	0.000867755366925456	0.00112764775021246	0.000194991470548064	0.000137879791098073
CHS19	0.000640333344355552	0.000772442781619458	0.00163777111155432	0.00115807905901149
CHS20	0.000346922782761306	0.000472901339256418	0.00109406450337556	0.000773620429392352
CHS22	0.00108428076528874	0.00128816705576512	0.00151622511701141	0.00107213306204413
CHS23	0.000202220645121802	0.000288790745981557	0.000832477560582648	0.000588650528273625
CHS25	0.0000268266578839264	0.0000447379517745	0.00058258619778117	0.000411950651076753
CHS26	0.000077820213862798	0.0000351228154905065	0.0014939108325774	0.00105635448020352
CHS28	0.0000614230814834846	0.0000591864078452136	0.000842577909212286	0.000595792553281991
CHS29	0.000783976931322369	0.000966921408761169	0.00118596923041825	0.000838606885107335
CHS31	0.000216466767070593	0.000289075363385878	0.00126575524471333	0.000895024116859236
CHS32	0.000239400454884438	0.000344854302248706	0.000946397468544316	0.000669204067705468
CHS34	0.000138590193887821	0.000237990652056354	0.00041914622808433	0.000296381140187193
CHS35	0.000656846746115439	0.000780288660151493	0.00183631496768372	0.00129847076604352
CHS37	0.000845391102284899	0.00104785704705651	0.001176731315344	0.000832074692714309
CHS38	0.000165360452392271	0.000291214782092768	0.000286628825853516	0.000195732747542968
CHS40	0.000383029516620646	0.00040801861892687	0.00245762307339355	0.0017378019407971
CHS41	0.000323939338754216	0.000348357899583287	0.00212392859642504	0.00150184431328817
CHS43	0.000255452111995297	0.000349296106329783	0.000943515195112397	0.000667165992616525
CHS44	0.000109962817087014	0.000123233389021359	0.00121336236862504	0.000857976758891338
CHS46	0.00157017421824346	0.00180878874291737	0.00163662549426309	0.00115726898525622
CHS47	0.000426193649626806	0.000571796586690271	0.00108728587058389	0.000768827212178185
CHS49	0.000809373778023086	0.00100152755571881	0.00103518858650635	0.000731988869325557
CHS53	0.000423502724257561	0.00058240843057685	0.000748064185961229	0.000528961258655979
CHS55	0.000800008473792832	0.000995877650927571	0.00108734745295142	0.000768870757487871
CHS56	0.000533749978476907	0.000629522580093992	0.00193013883014134	0.00136481425542441
CHS58	0.000342485349231397	0.000421313676380569	0.00161598498325661	0.00114267393995638
CHS59	0.000365487222054965	0.000523265734006572	0.00056914484414098	0.000402446178769448
CHS61	0.000508218618807766	0.000710066905053014	0.000296196161343642	0.000209442314247514
CHS62	0.000608862474678168	0.000833360025031206	0.000242212100890371	0.000166069924558694
CHS64	0.000622304961027348	0.000812632566972075	0.000734103028287365	0.000519089229391576
CHS65	0.00207480893129869	0.00228880680092388	0.00240771855341551	0.00170251411630877
CHS67	0.00069078678323313	0.000823013898235268	0.00178530930756624	0.00126240431789555
CHS68	0.0000677780523221436	0.0000352359507697575	0.00118131253103306	0.000835314101394121
CHS70	0.000377539185653693	0.000556305344051379	0.000271995534059325	0.000192329886585805
CHS71	0.00112957868679156	0.00131572687294794	0.00179501336115154	0.00126926611999071
CHS73	0.000436830172496952	0.000550550197910363	0.00133982128631371	0.000947396717130505
CHS74	0.000132139777370915	0.000118264710577489	0.00168685090335498	0.00119278371261296
CHS76	0.000818457806447558	0.000966892436902209	0.00194371667568964	0.00137441524208552
CHS77	0.00103685486609263	0.00119251390030905	0.0020669528672578	0.00146155638883097
CHS82	0.000280109047088047	0.000374523816419632	0.00135975904660929	0.000961494842637182
CHS83	0.000334680473310093	0.00043187749452595	0.00126187219182002	0.000892278383826667
CHS85	0.000684879439852911	0.000859498562060908	0.00125919504536076	0.000890385355411097
CHS86	0.000103093410865237	0.000167124343286887	0.00094092962903352	0.000665337721308944
CHS88	0.0000743668619019142	0.0000131397373620022	0	0
CHS89	0.0000979886194018784	0.000199090829400976	0.000162244320390621	0.000111058341422909
CHS91	0.000853276137088677	0.00111514420871533	0.000228406737558015	0.000142694993346582
CHS92	0.000308292461572049	0.000392972369397423	0.0012868495770178	0.000909940062276328
CHS94	0.0000331967279826483	0.0000468970088397822	0	0
CHS95	0.000524896080940167	0.000689975766217991	0.000886021403172899	0.000626511742459977
CHS97	0.00125569853575915	0.00147520487556941	0.00157878867483084	0.00111637217803341
CHS98	0.000180047877402566	0.000209962354704181	0.00151477744025918	0.00107110939999567
CHS100	0.000583491989360954	0.000801805039758307	0.00034656876271238	0.000200172355027733
CHS101	0.000677190100552192	0.000846615530194687	0.00110127717858426	0.000778720560942921
CHS103	0.000501034339576963	0.000608948317453356	0.00180493958849059	0.00127628502265375
CHS104	0.000562970648678039	0.000735757117852744	0.00103449419960841	0.000731497863641257
CHS106	0.00050269009002881	0.000613110240904977	0.00173238518371623	0.00122498131103285
CHS107	0.0000710685173369274	0.000157403729875473	0.000209161555834634	0.0001423745294944
CHS109	0.000563350957421649	0.000734540758963715	0.000875783346874083	0.000619272343424915
CHS110	0.000222448756840291	0.000292415526154729	0.00114818372739047	0.000811888499685851
CHS112	0.00107625536923199	0.00130696226089613	0.00116126434015946	0.000821137889676875
CHS113	0.00123821986640354	0.001386826919835	0.00218736029739352	0.00154669729918518
